addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,巷,弄,號,TWD97橫坐標,TWD97縱坐標,WGS84經度,WGS84緯度
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,2,5,臺中市西屯區逢甲里018鄰福上巷319弄20號二樓之5,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,2,8,臺中市西屯區逢甲里018鄰福上巷319弄20號二樓之8,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,2,6,臺中市西屯區逢甲里018鄰福上巷319弄20號二樓之6,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,2,1,臺中市西屯區逢甲里018鄰福上巷319弄20號二樓之1,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,2,2,臺中市西屯區逢甲里018鄰福上巷319弄20號二樓之2,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20之1號,3,,臺中市西屯區逢甲里018鄰福上巷319弄20之1號三樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,3,,臺中市西屯區逢甲里018鄰福上巷319弄20號三樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,5,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之5,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,9,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之9,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,10,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之10,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,8,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之8,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20之1號,4,,臺中市西屯區逢甲里018鄰福上巷319弄20之1號四樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,3,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之3,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,1,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之1,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,2,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之2,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,7,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之7,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,4,6,臺中市西屯區逢甲里018鄰福上巷319弄20號四樓之6,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20之1號,5,,臺中市西屯區逢甲里018鄰福上巷319弄20之1號五樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,5,,臺中市西屯區逢甲里018鄰福上巷319弄20號五樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,9,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之9,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,4,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之4,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,3,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之3,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20之1號,6,,臺中市西屯區逢甲里018鄰福上巷319弄20之1號六樓,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,8,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之8,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,5,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之5,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,1,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之1,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,7,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之7,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,2,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之2,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,20號,6,6,臺中市西屯區逢甲里018鄰福上巷319弄20號六樓之6,213977.4839,2674370.8835,120.645463526168,24.174287993515
TW,臺中市,西屯區,逢甲里,018,福上巷323弄,20號,,,臺中市西屯區逢甲里018鄰福上巷323弄20號,213975.9378,2674412.3834,120.6454472745,24.174662669882
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之4號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之4號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之9號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之9號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之5號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之5號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之2號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之2號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之7號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之7號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22號,,,臺中市西屯區逢甲里018鄰福上巷319弄22號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之6號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之6號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之1號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之1號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之3號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之3號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之8號,,,臺中市西屯區逢甲里018鄰福上巷319弄22之8號,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之5號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之5號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之7號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之7號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之2號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之2號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之6號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之6號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之9號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之9號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之8號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之8號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之4號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之4號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之1號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之1號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之3號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22之3號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22號,2,,臺中市西屯區逢甲里018鄰福上巷319弄22號二樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之6號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之6號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之8號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之8號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之4號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之4號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之1號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之1號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之9號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之9號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之2號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之2號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之7號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之7號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之3號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之3號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之5號,3,,臺中市西屯區逢甲里018鄰福上巷319弄22之5號三樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之7號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之7號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之6號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之6號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之9號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之9號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之1號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之1號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之2號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之2號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之5號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之5號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之4號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之4號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之3號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之3號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之8號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22之8號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22號,4,,臺中市西屯區逢甲里018鄰福上巷319弄22號四樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之2號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之2號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之1號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之1號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之5號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之5號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之4號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之4號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之7號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之7號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之6號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之6號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之8號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之8號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之3號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之3號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之9號,5,,臺中市西屯區逢甲里018鄰福上巷319弄22之9號五樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之4號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之4號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之7號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之7號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之1號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之1號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之6號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之6號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之9號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之9號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之3號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之3號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之2號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之2號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之5號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之5號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷319弄,22之8號,6,,臺中市西屯區逢甲里018鄰福上巷319弄22之8號六樓,213973.4999,2674368.6576,120.645424371431,24.174267803358
TW,臺中市,西屯區,逢甲里,018,福上巷323弄,22號,,,臺中市西屯區逢甲里018鄰福上巷323弄22號,213974.7178,2674406.4324,120.645435415738,24.174608909206
TW,臺中市,西屯區,逢甲里,020,福上巷319弄,89號,,,臺中市西屯區逢甲里020鄰福上巷319弄89號,213970.6858,2674310.5667,120.645398124282,24.173743223755
TW,臺中市,西屯區,逢甲里,020,福上巷319弄,89號,2,,臺中市西屯區逢甲里020鄰福上巷319弄89號二樓,213970.6858,2674310.5667,120.645398124282,24.173743223755
TW,臺中市,西屯區,逢甲里,020,福上巷319弄,89號,3,,臺中市西屯區逢甲里020鄰福上巷319弄89號三樓,213970.6858,2674310.5667,120.645398124282,24.173743223755
TW,臺中市,西屯區,逢甲里,020,福上巷319弄,89號,4,,臺中市西屯區逢甲里020鄰福上巷319弄89號四樓,213970.6858,2674310.5667,120.645398124282,24.173743223755
